question_id,transition,candidate_type,trajectory_tokens,endpoint_gap,mean_aligned_gap,mamba_path_length,mamba_mean_step,mamba_mean_radius,mamba_endpoint_radius,mamba_end_to_end,mamba_spread_rms,motifmamba_path_length,motifmamba_mean_step,motifmamba_mean_radius,motifmamba_endpoint_radius,motifmamba_end_to_end,motifmamba_spread_rms
497,wrong -> refusal,refusal,96,0.02030089683830738,0.022693507373332977,0.8407430648803711,0.008849927224218845,0.006902129855006933,0.01364768948405981,0.021748170256614685,0.008115033619105816,2.4983739852905273,0.026298673823475838,0.020226752385497093,0.006655376870185137,0.013314982876181602,0.022747524082660675
118,wrong -> refusal,refusal,96,0.005592487286776304,0.016737043857574463,0.8711045980453491,0.009169521741569042,0.007765908259898424,0.008334390819072723,0.010311179794371128,0.009038761258125305,1.7658212184906006,0.018587591126561165,0.013528317213058472,0.0070702265948057175,0.010726426728069782,0.015525749884545803
30,wrong -> refusal,refusal,96,0.014476219192147255,0.020231211557984352,0.9164236187934875,0.009646564722061157,0.008461185730993748,0.013989360071718693,0.019768059253692627,0.00886028166860342,2.1634926795959473,0.022773606702685356,0.015861131250858307,0.011633923277258873,0.016649344936013222,0.019567959010601044
189,wrong -> refusal,refusal,96,0.007582857273519039,0.019910767674446106,0.8619913458824158,0.009073592722415924,0.008717143908143044,0.01354997232556343,0.013863340020179749,0.008307760581374168,1.9384949207305908,0.020405210554599762,0.015716543421149254,0.008097068406641483,0.006494507659226656,0.017223721370100975
448,wrong -> refusal,refusal,96,0.016702011227607727,0.015836430713534355,0.8135273456573486,0.008563445881009102,0.007148792967200279,0.01215207390487194,0.017132190987467766,0.007633281406015158,1.5843528509140015,0.01667739823460579,0.01254962757229805,0.009297099895775318,0.02312377281486988,0.013860099948942661
201,wrong -> refusal,refusal,96,0.02205910161137581,0.018331579864025116,0.8301127552986145,0.008738028816878796,0.008166647516191006,0.012358579784631729,0.011527215130627155,0.008814374916255474,1.8946962356567383,0.019944170489907265,0.01644580066204071,0.02874041348695755,0.01578771136701107,0.018062181770801544
158,wrong -> refusal,refusal,96,0.020681727677583694,0.017993932589888573,0.7846538424491882,0.008259514346718788,0.006878355052322149,0.012457320466637611,0.014307416044175625,0.008091992698609829,2.021751880645752,0.021281598135828972,0.015419979579746723,0.010270523838698864,0.004665267188102007,0.01769121177494526
690,wrong -> refusal,refusal,96,0.014790887013077736,0.01642911694943905,0.8858495950698853,0.00932473223656416,0.008114303462207317,0.015781668946146965,0.023112742230296135,0.0087657505646348,1.9566211700439453,0.020596012473106384,0.01391852367669344,0.00521936547011137,0.007165196817368269,0.016699256375432014
430,wrong -> refusal,refusal,96,0.036503277719020844,0.021696945652365685,0.89186692237854,0.009388072416186333,0.008426039479672909,0.013023599982261658,0.0167081318795681,0.008495110087096691,2.4964511394500732,0.026278432458639145,0.018318401649594307,0.02349277213215828,0.02795746922492981,0.023415233939886093
323,wrong -> refusal,refusal,96,0.04624607041478157,0.01962069422006607,0.8886082768440247,0.00935377087444067,0.007349839434027672,0.015237895771861076,0.018368294462561607,0.008485923521220684,2.12488055229187,0.022367164492607117,0.01750132627785206,0.035400837659835815,0.026761576533317566,0.018833260983228683
218,wrong -> refusal,refusal,96,0.008609686978161335,0.01582263968884945,0.7933057546615601,0.008350586518645287,0.006565223913639784,0.007416328880935907,0.0015084100887179375,0.007409207988530397,1.6838579177856445,0.017724819481372833,0.013207088224589825,0.011580160818994045,0.01039764191955328,0.016275983303785324
420,wrong -> refusal,refusal,96,0.02669844776391983,0.019142072647809982,0.8363915085792542,0.008804121054708958,0.0081168869510293,0.014340728521347046,0.014514273963868618,0.008084389381110668,2.3065989017486572,0.024279989302158356,0.015884021297097206,0.012507721781730652,0.005543905310332775,0.022877728566527367
776,wrong -> refusal,refusal,96,0.018279187381267548,0.016360273584723473,0.798917293548584,0.008409655652940273,0.007240619510412216,0.007904967293143272,0.010441925376653671,0.00787542387843132,1.7782354354858398,0.018718266859650612,0.013468235731124878,0.014625521376729012,0.007250494789332151,0.016352945938706398
574,wrong -> refusal,refusal,96,0.028811823576688766,0.01584486849606037,0.9925705194473267,0.010448110289871693,0.008026271127164364,0.011314974166452885,0.014060326851904392,0.009004310704767704,1.7143759727478027,0.0180460624396801,0.012873277068138123,0.03651899844408035,0.039599720388650894,0.015222802758216858
643,wrong -> refusal,refusal,96,0.013987128622829914,0.018487052991986275,0.8501520156860352,0.008948968723416328,0.007822982035577297,0.011246749199926853,0.013856097124516964,0.007881667464971542,1.7952908277511597,0.018897797912359238,0.015511634759604931,0.020881131291389465,0.041614238172769547,0.017407657578587532
580,wrong -> refusal,refusal,96,0.013277566991746426,0.019175859168171883,1.0067003965377808,0.010596846230328083,0.011098474264144897,0.015273547731339931,0.019152740016579628,0.009825783781707287,1.7959175109863281,0.018904395401477814,0.012988780625164509,0.008070566691458225,0.006376630626618862,0.015378453768789768
505,wrong -> refusal,refusal,96,0.013432466425001621,0.024501899257302284,0.8065825700759888,0.008490342646837234,0.00709179975092411,0.012803986668586731,0.012076116167008877,0.007526244502514601,2.3838133811950684,0.025092773139476776,0.021059053018689156,0.0012443013256415725,0.017144519835710526,0.026002366095781326
313,wrong -> refusal,refusal,96,0.024942878633737564,0.017057232558727264,0.8869950771331787,0.009336790069937706,0.007648461032658815,0.013343378901481628,0.024009354412555695,0.008638326078653336,1.7489410638809204,0.018409905955195427,0.014223371632397175,0.013103209435939789,0.015891477465629578,0.01598859764635563
675,wrong -> refusal,refusal,96,0.00819382630288601,0.020215677097439766,0.8855619430541992,0.009321704506874084,0.007807409856468439,0.008796262554824352,0.017760461196303368,0.008459383621811867,2.0943233966827393,0.02204550988972187,0.016473853960633278,0.01698089763522148,0.016138657927513123,0.021722327917814255
35,wrong -> refusal,refusal,96,0.017495833337306976,0.015838073566555977,0.9602871537208557,0.010108285583555698,0.007606079801917076,0.006880441680550575,0.010630039498209953,0.008251279592514038,1.8852534294128418,0.019844772294163704,0.013960282318294048,0.01443413458764553,0.008988745510578156,0.01856069080531597
37,wrong -> refusal,refusal,96,0.020353684201836586,0.01976647973060608,1.025807499885559,0.010797973722219467,0.009787010960280895,0.01790405809879303,0.016130903735756874,0.010155673138797283,2.0119943618774414,0.02117888815701008,0.01622817851603031,0.004230169113725424,0.009237496182322502,0.020751379430294037
174,wrong -> refusal,refusal,96,0.004194220062345266,0.01702892780303955,0.8626886606216431,0.009080933406949043,0.007646080106496811,0.012490092776715755,0.02006044052541256,0.008572710677981377,2.000701904296875,0.021060019731521606,0.015101331286132336,0.009449530392885208,0.014355731196701527,0.018455127254128456
800,wrong -> refusal,refusal,96,0.014387629926204681,0.016567157581448555,0.8296512961387634,0.008733171969652176,0.00759647274389863,0.01241049449890852,0.023157205432653427,0.007908591069281101,1.8126540184020996,0.019080568104982376,0.013541878201067448,0.016693752259016037,0.007250259630382061,0.016771363094449043
720,wrong -> refusal,refusal,96,0.002977938624098897,0.01867811195552349,0.9898731112480164,0.01041971705853939,0.009456820785999298,0.012563097290694714,0.00961463712155819,0.010244915261864662,1.6255810260772705,0.01711137965321541,0.01400618627667427,0.012607491575181484,0.03354512155056,0.01635933853685856
413,wrong -> refusal,refusal,96,0.026874952018260956,0.021724581718444824,0.8493180871009827,0.008940190076828003,0.007805321831256151,0.012184041552245617,0.01128042209893465,0.00839413795620203,2.382035732269287,0.025074061006307602,0.018414238467812538,0.026541756466031075,0.010523823089897633,0.021719099953770638
680,wrong -> refusal,refusal,96,0.003979431930929422,0.020134786143898964,0.830920398235321,0.00874653086066246,0.008429066278040409,0.013163956813514233,0.020549874752759933,0.008348114788532257,2.25476336479187,0.023734351620078087,0.01716991700232029,0.012907419353723526,0.015448959544301033,0.023563986644148827
639,wrong -> refusal,refusal,96,0.012118919752538204,0.017909808084368706,0.8586490154266357,0.00903841108083725,0.007123901043087244,0.010352825745940208,0.013331137597560883,0.00806372705847025,2.0571978092193604,0.02165471389889717,0.01642068289220333,0.008302941918373108,0.0024474954698234797,0.019751382991671562
733,wrong -> refusal,refusal,96,0.029662486165761948,0.018358878791332245,0.8851104378700256,0.009316951967775822,0.008168209344148636,0.010769971646368504,0.007320727687329054,0.008735827170312405,1.8821126222610474,0.019811712205410004,0.01483752578496933,0.04006444290280342,0.05280338227748871,0.017606623470783234
779,wrong -> refusal,refusal,96,0.008179116994142532,0.01764540933072567,1.0365688800811768,0.010911251418292522,0.009884556755423546,0.008344536647200584,0.015871109440922737,0.009813361801207066,1.6244839429855347,0.017099831253290176,0.01263194065541029,0.015320159494876862,0.01978730969130993,0.013822312466800213
798,wrong -> refusal,refusal,96,0.005311768501996994,0.016581779345870018,1.0733299255371094,0.011298209428787231,0.007852776907384396,0.01042893435806036,0.011908560059964657,0.010099387727677822,1.7807728052139282,0.018744977191090584,0.013402964919805527,0.012070883996784687,0.030977334827184677,0.015184451825916767
477,wrong -> refusal,refusal,96,0.016871009021997452,0.018417341634631157,0.8795955777168274,0.00925890076905489,0.008205162361264229,0.013746784068644047,0.01931650936603546,0.009107806719839573,1.7654584646224976,0.01858377270400524,0.014028000645339489,0.0034094545990228653,0.007391336839646101,0.016427507624030113
612,wrong -> refusal,refusal,96,0.0057266284711658955,0.015430483967065811,0.8845747113227844,0.009311312809586525,0.008273041807115078,0.009570830501616001,0.011221080087125301,0.009190104901790619,1.6543240547180176,0.01741393655538559,0.013087873347103596,0.012423872947692871,0.01657530479133129,0.01551783550530672
243,wrong -> refusal,refusal,96,0.015628818422555923,0.021122178062796593,0.8706466555595398,0.009164701215922832,0.007704300340265036,0.01344381831586361,0.016813907772302628,0.008240998722612858,2.425102710723877,0.02552739717066288,0.01815214939415455,0.016599141061306,0.016490880399942398,0.023217104375362396
489,wrong -> refusal,refusal,96,0.010877258144319057,0.018220840021967888,0.750522792339325,0.007900239899754524,0.008264466188848019,0.01273670420050621,0.004274741280823946,0.007877686992287636,1.9285625219345093,0.02030065841972828,0.015306939370930195,0.018214309588074684,0.03460514172911644,0.017361275851726532
585,wrong -> refusal,refusal,96,0.012661212123930454,0.01571611687541008,0.9101857542991638,0.009580902755260468,0.008461672812700272,0.008907859213650227,0.00854624342173338,0.008661849424242973,1.7027769088745117,0.01792396791279316,0.01399401854723692,0.014976701699197292,0.004258610308170319,0.015106664970517159
392,wrong -> refusal,refusal,96,0.01500627864152193,0.0164926890283823,0.8624317646026611,0.00907822884619236,0.008299676701426506,0.009616514667868614,0.009725145995616913,0.008521417155861855,1.4465810060501099,0.015227168798446655,0.012120428495109081,0.006942972540855408,0.0021088796202093363,0.013445589691400528
697,wrong -> refusal,refusal,96,0.01474766619503498,0.0160583034157753,0.9789694547653198,0.010304941795766354,0.009073362685739994,0.009467571042478085,0.01209618803113699,0.010884299874305725,1.7325334548950195,0.018237194046378136,0.013560272753238678,0.02254912070930004,0.03280721232295036,0.016917748376727104
65,wrong -> refusal,refusal,96,0.022367678582668304,0.01948503591120243,0.7948700189590454,0.008367053233087063,0.007657401263713837,0.01095504779368639,0.014502225443720818,0.00821799784898758,2.3525586128234863,0.024763774126768112,0.016539191827178,0.01574607565999031,0.013724925927817822,0.021480973809957504
123,wrong -> refusal,refusal,96,0.01638415828347206,0.01702800765633583,0.9317200779914856,0.009807580150663853,0.00797716062515974,0.011804097332060337,0.017572715878486633,0.00831612665206194,1.8025317192077637,0.01897401735186577,0.013811570592224598,0.007645507343113422,0.019915180280804634,0.01586082950234413
125,wrong -> refusal,refusal,96,0.04950275644659996,0.02145530842244625,1.0322855710983276,0.010866164229810238,0.009527858346700668,0.010268091224133968,0.017901265993714333,0.01047687977552414,2.165661573410034,0.02279643714427948,0.017324090003967285,0.040611762553453445,0.04303515702486038,0.020466186106204987
97,wrong -> refusal,refusal,96,0.02676020748913288,0.01892574317753315,1.0386173725128174,0.010932814329862595,0.008022048510611057,0.012811112217605114,0.006845945492386818,0.009779238142073154,2.0939559936523438,0.022041641175746918,0.015613999217748642,0.014859789051115513,0.011310555972158909,0.01921834796667099
734,wrong -> refusal,refusal,96,0.015019155107438564,0.01790502481162548,1.022773027420044,0.01076603215187788,0.009473015554249287,0.013897004537284374,0.014300552196800709,0.00929906778037548,1.8084384202957153,0.019036194309592247,0.01342756301164627,0.01230530720204115,0.019549937918782234,0.01828109286725521
183,wrong -> refusal,refusal,96,0.00700554670765996,0.017289932817220688,0.9175422787666321,0.00965833943337202,0.00691698445007205,0.009232794865965843,0.0139611242339015,0.008845859207212925,1.7949730157852173,0.01889445260167122,0.014564208686351776,0.012983140535652637,0.022478120401501656,0.016095878556370735
213,wrong -> refusal,refusal,96,0.029131196439266205,0.018221911042928696,0.8940491676330566,0.009411043487489223,0.007785679306834936,0.009909582324326038,0.018474332988262177,0.008161352016031742,1.9734808206558228,0.02077348157763481,0.01511396188288927,0.02713826112449169,0.014841970056295395,0.019088538363575935
692,wrong -> refusal,refusal,96,0.011556802317500114,0.01733868196606636,0.9339269995689392,0.009830810129642487,0.008083398453891277,0.013905292376875877,0.020801298320293427,0.010045401751995087,1.8081157207489014,0.01903279684484005,0.0137246735394001,0.0034393162932246923,0.02408083714544773,0.015325100161135197
465,wrong -> refusal,refusal,96,0.014756778255105019,0.01595732569694519,0.8709514737129211,0.009167910553514957,0.007716931402683258,0.009141751565039158,0.0127925556153059,0.008304598741233349,1.6425212621688843,0.017289698123931885,0.013006011955440044,0.006003845017403364,0.011801142245531082,0.014906768687069416
582,wrong -> refusal,refusal,96,0.004181044641882181,0.018698638305068016,0.884918212890625,0.009314928203821182,0.008288769982755184,0.014028877019882202,0.009144896641373634,0.009020182304084301,1.934072494506836,0.020358657464385033,0.015181216411292553,0.014599774032831192,0.018993940204381943,0.0178602896630764
759,wrong -> refusal,refusal,96,0.005126541946083307,0.016145339235663414,0.797400712966919,0.00839369185268879,0.006852315738797188,0.008476980030536652,0.008477830328047276,0.007656707428395748,1.7437293529510498,0.018355045467615128,0.014550271444022655,0.010329474695026875,0.012727850116789341,0.01700570620596409
36,wrong -> refusal,refusal,96,0.023964617401361465,0.019612371921539307,1.0387225151062012,0.010933921672403812,0.011074863374233246,0.016882840543985367,0.016202526167035103,0.011161655187606812,1.763868808746338,0.0185670405626297,0.013622543774545193,0.01041401457041502,0.021279804408550262,0.016137080267071724
3,wrong -> refusal,refusal,96,0.002239284571260214,0.017436815425753593,0.8903780579566956,0.009372401051223278,0.008194622583687305,0.009659786708652973,0.006270948331803083,0.008703112602233887,1.9023133516311646,0.02002435177564621,0.014566462486982346,0.010469641536474228,0.031215744093060493,0.017592081800103188
310,wrong -> refusal,refusal,96,0.007959865033626556,0.018742529675364494,0.7985867261886597,0.00840617623180151,0.007280461955815554,0.011503111571073532,0.021852100268006325,0.008584472350776196,1.9107266664505005,0.020112913101911545,0.016300639137625694,0.003544674487784505,0.006504810880869627,0.01794477552175522
13,wrong -> refusal,refusal,96,0.012445816770195961,0.014952284283936024,0.7776868343353271,0.008186177350580692,0.006663795560598373,0.005056470632553101,0.006720973644405603,0.007850064896047115,1.674178957939148,0.0176229365170002,0.013249237090349197,0.013341084122657776,0.008749570697546005,0.015471287071704865
255,wrong -> refusal,refusal,96,0.03447763994336128,0.021750574931502342,0.8156363368034363,0.008585645817220211,0.007988975383341312,0.01133661437779665,0.012891632504761219,0.008295703679323196,2.401386022567749,0.025277746841311455,0.018778808414936066,0.024428606033325195,0.017938831821084023,0.02147495001554489
428,wrong -> refusal,refusal,96,0.007399370428174734,0.016750609502196312,0.819397509098053,0.00862523727118969,0.007108347024768591,0.008686915040016174,0.012433725409209728,0.007874971255660057,1.8784759044647217,0.01977343112230301,0.014219437725841999,0.0108169661834836,0.008268740028142929,0.016803715378046036
693,wrong -> refusal,refusal,96,0.0363803394138813,0.01889914833009243,0.9333475232124329,0.00982471089810133,0.008805866353213787,0.013706201687455177,0.020257441326975822,0.009921342134475708,1.9510917663574219,0.020537808537483215,0.015303637832403183,0.03191289305686951,0.041042570024728775,0.01763484813272953
561,wrong -> refusal,refusal,96,0.03579282760620117,0.01987374946475029,1.0341784954071045,0.010886089876294136,0.007970325648784637,0.012849799357354641,0.00404356699436903,0.008446590043604374,2.184420347213745,0.022993898019194603,0.016896352171897888,0.02392452023923397,0.04081139713525772,0.02265365794301033
785,wrong -> refusal,refusal,96,0.009426236152648926,0.015544611029326916,0.762310802936554,0.008024324662983418,0.008348921313881874,0.007330445107072592,0.009950963780283928,0.00846147071570158,1.69435453414917,0.017835311591625214,0.01380170788615942,0.004173326306045055,0.018471652641892433,0.015471595339477062
39,wrong -> refusal,refusal,96,0.004608889110386372,0.01735587976872921,0.853347659111023,0.008982607163488865,0.008726265281438828,0.01073937863111496,0.01856771670281887,0.008834605105221272,1.7912843227386475,0.01885562390089035,0.014397398568689823,0.011866984888911247,0.01582535356283188,0.015715287998318672
266,wrong -> refusal,refusal,96,0.02134610526263714,0.017114801332354546,0.8551841378211975,0.009001938626170158,0.008249910548329353,0.013065353035926819,0.005630118306726217,0.009084010496735573,1.665728211402893,0.017533980309963226,0.013168848119676113,0.008352166973054409,0.00843748077750206,0.01453864574432373
620,wrong -> refusal,refusal,96,0.02314595878124237,0.01814010925590992,1.0470383167266846,0.011021455749869347,0.00846517737954855,0.004651390481740236,0.007500797510147095,0.011396788991987705,2.1394972801208496,0.02252102456986904,0.015748998150229454,0.025035247206687927,0.016852593049407005,0.018810642883181572
487,wrong -> refusal,refusal,96,0.00858228374272585,0.018967119976878166,0.935792863368988,0.009850450791418552,0.008908224292099476,0.012130328454077244,0.015528079122304916,0.00916229747235775,1.9910250902175903,0.020958159118890762,0.014883073978126049,0.007329828105866909,0.028209112584590912,0.018306268379092216
520,wrong -> refusal,refusal,96,0.007877614349126816,0.018927589058876038,0.972500205039978,0.010236844420433044,0.008679232560098171,0.012745577841997147,0.012992125004529953,0.010030418634414673,2.145688533782959,0.022586194798350334,0.016178589314222336,0.006032425910234451,0.017177695408463478,0.019230201840400696
155,wrong -> refusal,refusal,96,0.01719597540795803,0.0164620503783226,0.8899969458580017,0.009368388913571835,0.00931443739682436,0.010472052730619907,0.018192647024989128,0.009807932190597057,1.811211347579956,0.019065381959080696,0.013558651320636272,0.006842514965683222,0.011614584363996983,0.016735723242163658
204,wrong -> refusal,refusal,96,0.018944628536701202,0.016804592683911324,0.9387003779411316,0.009881056845188141,0.007201664615422487,0.007892719469964504,0.0023734690621495247,0.008218028582632542,1.9310189485549927,0.020326515659689903,0.014820816926658154,0.022357085719704628,0.0195130817592144,0.017047788947820663
207,wrong -> refusal,refusal,96,0.01665392890572548,0.017235687002539635,0.7717939615249634,0.008124146610498428,0.008274844847619534,0.012963643297553062,0.009783538058400154,0.008462341502308846,1.941828727722168,0.020440302789211273,0.015044582076370716,0.004199078306555748,0.017723090946674347,0.018458906561136246
212,wrong -> refusal,refusal,96,0.027207674458622932,0.015183684416115284,0.812731146812439,0.008555064909160137,0.007115565240383148,0.010554390028119087,0.01639869622886181,0.007991527207195759,1.598215103149414,0.016823315992951393,0.012604006566107273,0.02961767092347145,0.015488846227526665,0.014286537654697895
569,wrong -> refusal,refusal,96,0.009439771994948387,0.018275968730449677,0.9297377467155457,0.009786712937057018,0.00815024133771658,0.008392219431698322,0.01208812277764082,0.008962109684944153,1.8748126029968262,0.01973486877977848,0.015171247534453869,0.008737688884139061,0.013503090478479862,0.017701974138617516
415,wrong -> refusal,refusal,96,0.02389809489250183,0.01936659775674343,0.8236771821975708,0.008670286275446415,0.007557875011116266,0.012472833506762981,0.018366824835538864,0.008550372906029224,2.1900360584259033,0.023053010925650597,0.01600933074951172,0.011496003717184067,0.02307477593421936,0.020711731165647507
586,wrong -> refusal,refusal,96,0.03226669505238533,0.01583424210548401,0.8966345191001892,0.009438257664442062,0.008284027688205242,0.004160547628998756,0.0076138898730278015,0.008982659317553043,1.5153894424438477,0.01595146767795086,0.012790844775736332,0.03437628597021103,0.030237892642617226,0.013543084263801575
353,wrong -> refusal,refusal,96,0.024965133517980576,0.01665634661912918,0.7906379699707031,0.00832250528037548,0.0068224892020225525,0.01342872902750969,0.024252874776721,0.008074714802205563,1.874948501586914,0.01973629929125309,0.014728455804288387,0.0151085639372468,0.015706241130828857,0.01767071895301342
396,wrong -> refusal,refusal,96,0.010950417257845402,0.018433941528201103,0.8850691318511963,0.009316517040133476,0.00895517598837614,0.012351100333034992,0.01039983332157135,0.009303838945925236,2.137010335922241,0.0224948450922966,0.01544045191258192,0.011176872067153454,0.022859841585159302,0.019917866215109825
311,wrong -> refusal,refusal,96,0.025473760440945625,0.021164536476135254,1.2236526012420654,0.012880553491413593,0.011990909464657307,0.012119469232857227,0.012637920677661896,0.012994339689612389,2.1652824878692627,0.022792447358369827,0.016117703169584274,0.018239350989460945,0.017750242725014687,0.020114529877901077
531,wrong -> refusal,refusal,96,0.008834710344672203,0.014387908391654491,0.8547443151473999,0.008997309021651745,0.007284956052899361,0.005330691579729319,0.0028874145355075598,0.008719351142644882,1.530580997467041,0.016111379489302635,0.01256029773503542,0.013826618902385235,0.008068748749792576,0.013699219562113285
365,wrong -> refusal,refusal,96,0.03162983059883118,0.01828676275908947,0.8501733541488647,0.00894919317215681,0.00847094226628542,0.010920440778136253,0.010090477764606476,0.008628022857010365,1.6114563941955566,0.016962699592113495,0.013944131322205067,0.020870953798294067,0.007952634245157242,0.014983928762376308
576,wrong -> refusal,refusal,96,0.019041629508137703,0.01604413241147995,0.7987635731697083,0.008408037945628166,0.007483108434826136,0.005732046440243721,0.012670031748712063,0.008433591574430466,1.931704044342041,0.020333725959062576,0.015536828897893429,0.023815054446458817,0.03884198144078255,0.0187327042222023
272,wrong -> refusal,refusal,96,0.036188576370477676,0.015691550448536873,0.8301743865013123,0.008738677948713303,0.008001577109098434,0.00905970111489296,0.007996727712452412,0.009051848202943802,1.7175445556640625,0.018079416826367378,0.012983092106878757,0.027461955323815346,0.026862531900405884,0.016034364700317383
